ln (n2d)	T0^(1/3)	-Seebeck	Independent Variable	Linear Fit of T0^(1/3)	Independent Variable	Linear Fit of -Seebeck
			29.3995995995996	18.6438071350701	29.3995995995996	57.888099000329
			29.4009009009009	18.6098125770236	29.4009009009009	57.8641306130785
			29.4022022022022	18.5758180189771	29.4022022022022	57.8401622258277
			29.4035035035035	18.5418234609306	29.4035035035035	57.8161938385772
			29.4048048048048	18.5078289028841	29.4048048048048	57.7922254513265
			29.4061061061061	18.4738343448374	29.4061061061061	57.7682570640759
			29.4074074074074	18.439839786791	29.4074074074074	57.7442886768252
			29.4087087087087	18.4058452287445	29.4087087087087	57.7203202895746
			29.41001001001	18.3718506706979	29.41001001001	57.696351902324
			29.4113113113113	18.3378561126514	29.4113113113113	57.6723835150733
			29.4126126126126	18.303861554605	29.4126126126126	57.6484151278227
			29.4139139139139	18.2698669965583	29.4139139139139	57.624446740572
			29.4152152152152	18.2358724385118	29.4152152152152	57.6004783533214
			29.4165165165165	18.2018778804654	29.4165165165165	57.5765099660708
			29.4178178178178	18.1678833224188	29.4178178178178	57.5525415788201
			29.4191191191191	18.1338887643723	29.4191191191191	57.5285731915694
			29.4204204204204	18.0998942063258	29.4204204204204	57.5046048043189
			29.4217217217217	18.0658996482792	29.4217217217217	57.4806364170681
			29.423023023023	18.0319050902327	29.423023023023	57.4566680298176
			29.4243243243243	17.9979105321862	29.4243243243243	57.4326996425669
			29.4256256256256	17.9639159741397	29.4256256256256	57.4087312553163
			29.4269269269269	17.9299214160932	29.4269269269269	57.3847628680657
			29.4282282282282	17.8959268580467	29.4282282282282	57.360794480815
			29.4295295295295	17.8619323	29.4295295295295	57.3368260935644
			29.4308308308308	17.8279377419536	29.4308308308308	57.3128577063137
			29.4321321321321	17.7939431839071	29.4321321321321	57.2888893190631
			29.4334334334334	17.7599486258605	29.4334334334334	57.2649209318124
			29.4347347347347	17.725954067814	29.4347347347347	57.2409525445618
			29.436036036036	17.6919595097676	29.436036036036	57.2169841573111
			29.4373373373373	17.6579649517209	29.4373373373373	57.1930157700605
			29.4386386386386	17.6239703936744	29.4386386386386	57.1690473828098
			29.4399399399399	17.589975835628	29.4399399399399	57.1450789955593
			29.4412412412412	17.5559812775814	29.4412412412412	57.1211106083085
			29.4425425425425	17.5219867195349	29.4425425425425	57.097142221058
			29.4438438438438	17.4879921614884	29.4438438438438	57.0731738338073
			29.4451451451451	17.4539976034418	29.4451451451451	57.0492054465567
			29.4464464464464	17.4200030453953	29.4464464464464	57.0252370593061
			29.4477477477477	17.3860084873488	29.4477477477477	57.0012686720554
			29.4490490490491	17.3520139293023	29.4490490490491	56.9773002848048
			29.4503503503504	17.3180193712558	29.4503503503504	56.9533318975541
			29.4516516516517	17.2840248132093	29.4516516516517	56.9293635103035
			29.452952952953	17.2500302551626	29.452952952953	56.9053951230528
			29.4542542542543	17.2160356971162	29.4542542542543	56.8814267358022
			29.4555555555556	17.1820411390697	29.4555555555556	56.8574583485515
			29.4568568568569	17.1480465810231	29.4568568568569	56.8334899613009
			29.4581581581582	17.1140520229766	29.4581581581582	56.8095215740502
			29.4594594594595	17.0800574649302	29.4594594594595	56.7855531867997
			29.4607607607608	17.0460629068835	29.4607607607608	56.7615847995489
			29.4620620620621	17.012068348837	29.4620620620621	56.7376164122984
			29.4633633633634	16.9780737907906	29.4633633633634	56.7136480250477
			29.4646646646647	16.944079232744	29.4646646646647	56.689679637797
			29.465965965966	16.9100846746975	29.465965965966	56.6657112505465
			29.4672672672673	16.876090116651	29.4672672672673	56.6417428632958
			29.4685685685686	16.8420955586045	29.4685685685686	56.6177744760452
			29.4698698698699	16.8081010005579	29.4698698698699	56.5938060887945
			29.4711711711712	16.7741064425114	29.4711711711712	56.5698377015439
			29.4724724724725	16.7401118844649	29.4724724724725	56.5458693142932
			29.4737737737738	16.7061173264184	29.4737737737738	56.5219009270426
			29.4750750750751	16.6721227683719	29.4750750750751	56.4979325397919
			29.4763763763764	16.6381282103252	29.4763763763764	56.4739641525413
			29.4776776776777	16.6041336522788	29.4776776776777	56.4499957652906
			29.478978978979	16.5701390942323	29.478978978979	56.4260273780401
			29.4802802802803	16.5361445361857	29.4802802802803	56.4020589907893
			29.4815815815816	16.5021499781393	29.4815815815816	56.3780906035387
			29.4828828828829	16.4681554200928	29.4828828828829	56.3541222162881
			29.4841841841842	16.4341608620462	29.4841841841842	56.3301538290374
			29.4854854854855	16.4001663039996	29.4854854854855	56.3061854417869
			29.4867867867868	16.3661717459532	29.4867867867868	56.2822170545362
			29.4880880880881	16.3321771879066	29.4880880880881	56.2582486672856
			29.4893893893894	16.2981826298601	29.4893893893894	56.2342802800349
			29.4906906906907	16.2641880718136	29.4906906906907	56.2103118927843
			29.491991991992	16.2301935137671	29.491991991992	56.1863435055336
			29.4932932932933	16.1961989557205	29.4932932932933	56.162375118283
			29.4945945945946	16.162204397674	29.4945945945946	56.1384067310323
			29.4958958958959	16.1282098396275	29.4958958958959	56.1144383437817
			29.4971971971972	16.094215281581	29.4971971971972	56.090469956531
			29.4984984984985	16.0602207235345	29.4984984984985	56.0665015692805
			29.4997997997998	16.0262261654879	29.4997997997998	56.0425331820297
			29.5011011011011	15.9922316074415	29.5011011011011	56.0185647947791
			29.5024024024024	15.9582370493949	29.5024024024024	55.9945964075285
			29.5037037037037	15.9242424913483	29.5037037037037	55.9706280202778
			29.505005005005	15.8902479333019	29.505005005005	55.9466596330273
			29.5063063063063	15.8562533752554	29.5063063063063	55.9226912457766
			29.5076076076076	15.8222588172088	29.5076076076076	55.898722858526
			29.5089089089089	15.7882642591622	29.5089089089089	55.8747544712753
			29.5102102102102	15.7542697011158	29.5102102102102	55.8507860840247
			29.5115115115115	15.7202751430692	29.5115115115115	55.826817696774
			29.5128128128128	15.6862805850227	29.5128128128128	55.8028493095234
			29.5141141141141	15.6522860269762	29.5141141141141	55.7788809222727
			29.5154154154154	15.6182914689297	29.5154154154154	55.7549125350221
			29.5167167167167	15.5842969108832	29.5167167167167	55.7309441477714
			29.518018018018	15.5503023528366	29.518018018018	55.7069757605208
			29.5193193193193	15.5163077947901	29.5193193193193	55.6830073732701
			29.5206206206206	15.4823132367436	29.5206206206206	55.6590389860195
			29.5219219219219	15.4483186786971	29.5219219219219	55.6350705987689
			29.5232232232232	15.4143241206505	29.5232232232232	55.6111022115182
			29.5245245245245	15.3803295626041	29.5245245245245	55.5871338242677
			29.5258258258258	15.3463350045575	29.5258258258258	55.563165437017
			29.5271271271271	15.3123404465109	29.5271271271271	55.5391970497664
			29.5284284284284	15.2783458884645	29.5284284284284	55.5152286625157
			29.5297297297297	15.244351330418	29.5297297297297	55.4912602752651
			29.531031031031	15.2103567723714	29.531031031031	55.4672918880144
			29.5323323323323	15.1763622143249	29.5323323323323	55.4433235007638
			29.5336336336336	15.1423676562785	29.5336336336336	55.4193551135131
			29.5349349349349	15.1083730982318	29.5349349349349	55.3953867262625
			29.5362362362362	15.0743785401853	29.5362362362362	55.3714183390118
			29.5375375375375	15.0403839821388	29.5375375375375	55.3474499517612
			29.5388388388388	15.0063894240924	29.5388388388388	55.3234815645106
			29.5401401401401	14.9723948660458	29.5401401401401	55.2995131772599
			29.5414414414414	14.9384003079992	29.5414414414414	55.2755447900093
			29.5427427427427	14.9044057499527	29.5427427427427	55.2515764027587
			29.544044044044	14.8704111919062	29.544044044044	55.2276080155081
			29.5453453453453	14.8364166338597	29.5453453453453	55.2036396282574
			29.5466466466466	14.8024220758132	29.5466466466466	55.1796712410068
			29.547947947948	14.7684275177667	29.547947947948	55.1557028537561
			29.5492492492493	14.7344329597202	29.5492492492493	55.1317344665055
			29.5505505505506	14.7004384016736	29.5505505505506	55.1077660792548
			29.5518518518519	14.6664438436271	29.5518518518519	55.0837976920042
			29.5531531531532	14.6324492855806	29.5531531531532	55.0598293047535
			29.5544544544545	14.5984547275341	29.5544544544545	55.0358609175029
			29.5557557557558	14.5644601694875	29.5557557557558	55.0118925302522
			29.5570570570571	14.5304656114411	29.5570570570571	54.9879241430016
			29.5583583583584	14.4964710533945	29.5583583583584	54.963955755751
			29.5596596596597	14.4624764953479	29.5596596596597	54.9399873685003
			29.560960960961	14.4284819373014	29.560960960961	54.9160189812497
			29.5622622622623	14.394487379255	29.5622622622623	54.8920505939991
			29.5635635635636	14.3604928212084	29.5635635635636	54.8680822067483
			29.5648648648649	14.3264982631619	29.5648648648649	54.8441138194978
			29.5661661661662	14.2925037051153	29.5661661661662	54.8201454322472
			29.5674674674675	14.2585091470688	29.5674674674675	54.7961770449965
			29.5687687687688	14.2245145890223	29.5687687687688	54.7722086577459
			29.5700700700701	14.1905200309758	29.5700700700701	54.7482402704952
			29.5713713713714	14.1565254729293	29.5713713713714	54.7242718832446
			29.5726726726727	14.1225309148828	29.5726726726727	54.7003034959939
			29.573973973974	14.0885363568362	29.573973973974	54.6763351087433
			29.5752752752753	14.0545417987897	29.5752752752753	54.6523667214926
			29.5765765765766	14.0205472407432	29.5765765765766	54.628398334242
			29.5778778778779	13.9865526826967	29.5778778778779	54.6044299469914
			29.5791791791792	13.9525581246501	29.5791791791792	54.5804615597407
			29.5804804804805	13.9185635666037	29.5804804804805	54.5564931724902
			29.5817817817818	13.8845690085572	29.5817817817818	54.5325247852395
			29.5830830830831	13.8505744505105	29.5830830830831	54.5085563979887
			29.5843843843844	13.816579892464	29.5843843843844	54.4845880107382
			29.5856856856857	13.7825853344176	29.5856856856857	54.4606196234876
			29.586986986987	13.748590776371	29.586986986987	54.4366512362369
			29.5882882882883	13.7145962183245	29.5882882882883	54.4126828489863
			29.5895895895896	13.6806016602779	29.5895895895896	54.3887144617356
			29.5908908908909	13.6466071022314	29.5908908908909	54.364746074485
			29.5921921921922	13.6126125441849	29.5921921921922	54.3407776872343
			29.5934934934935	13.5786179861384	29.5934934934935	54.3168092999837
			29.5947947947948	13.5446234280919	29.5947947947948	54.292840912733
			29.5960960960961	13.5106288700454	29.5960960960961	54.2688725254824
			29.5973973973974	13.4766343119989	29.5973973973974	54.2449041382318
			29.5986986986987	13.4426397539523	29.5986986986987	54.2209357509811
			29.6	13.4086451959058	29.6	54.1969673637304
