T^(1/3)	-Seebeck	-Seebeck	-Seebeck	-Seebeck	Independent Variable	Linear Fit of Vg=60 V	Independent Variable	Linear Fit of Vg=40 V	Independent Variable	Linear Fit of Vg=20 V	Independent Variable	Linear Fit of Vg=0 V
					4.87783706396243	2.60572082218808E-5	4.87783706396243	2.86974836898672E-5	4.87783706396243	3.3066816728188E-5	4.87783706396243	3.4812499732959E-5
					4.87900304136656	2.60971328865374E-5	4.87900304136656	2.87407451563313E-5	4.87900304136656	3.31138070028057E-5	4.87900304136656	3.48708211845043E-5
					4.8801690187707	2.6137057551194E-5	4.8801690187707	2.87840066227954E-5	4.8801690187707	3.31607972774234E-5	4.8801690187707	3.49291426360497E-5
					4.88133499617483	2.61769822158506E-5	4.88133499617483	2.88272680892595E-5	4.88133499617483	3.32077875520412E-5	4.88133499617483	3.4987464087595E-5
					4.88250097357896	2.62169068805073E-5	4.88250097357896	2.88705295557237E-5	4.88250097357896	3.32547778266589E-5	4.88250097357896	3.50457855391402E-5
					4.8836669509831	2.62568315451639E-5	4.8836669509831	2.89137910221878E-5	4.8836669509831	3.33017681012766E-5	4.8836669509831	3.51041069906856E-5
					4.88483292838723	2.62967562098205E-5	4.88483292838723	2.89570524886519E-5	4.88483292838723	3.33487583758943E-5	4.88483292838723	3.51624284422308E-5
					4.88599890579136	2.63366808744771E-5	4.88599890579136	2.9000313955116E-5	4.88599890579136	3.3395748650512E-5	4.88599890579136	3.52207498937762E-5
					4.8871648831955	2.63766055391337E-5	4.8871648831955	2.90435754215802E-5	4.8871648831955	3.34427389251297E-5	4.8871648831955	3.52790713453215E-5
					4.88833086059963	2.64165302037903E-5	4.88833086059963	2.90868368880443E-5	4.88833086059963	3.34897291997474E-5	4.88833086059963	3.53373927968668E-5
					4.88949683800376	2.6456454868447E-5	4.88949683800376	2.91300983545084E-5	4.88949683800376	3.35367194743651E-5	4.88949683800376	3.53957142484121E-5
					4.8906628154079	2.64963795331036E-5	4.8906628154079	2.91733598209725E-5	4.8906628154079	3.35837097489828E-5	4.8906628154079	3.54540356999574E-5
					4.89182879281203	2.65363041977602E-5	4.89182879281203	2.92166212874367E-5	4.89182879281203	3.36307000236006E-5	4.89182879281203	3.55123571515027E-5
					4.89299477021616	2.65762288624168E-5	4.89299477021616	2.92598827539008E-5	4.89299477021616	3.36776902982183E-5	4.89299477021616	3.5570678603048E-5
					4.89416074762029	2.66161535270734E-5	4.89416074762029	2.93031442203649E-5	4.89416074762029	3.3724680572836E-5	4.89416074762029	3.56290000545933E-5
					4.89532672502443	2.66560781917301E-5	4.89532672502443	2.9346405686829E-5	4.89532672502443	3.37716708474537E-5	4.89532672502443	3.56873215061386E-5
					4.89649270242856	2.66960028563867E-5	4.89649270242856	2.93896671532931E-5	4.89649270242856	3.38186611220714E-5	4.89649270242856	3.5745642957684E-5
					4.89765867983269	2.67359275210433E-5	4.89765867983269	2.94329286197573E-5	4.89765867983269	3.38656513966891E-5	4.89765867983269	3.58039644092293E-5
					4.89882465723683	2.67758521856999E-5	4.89882465723683	2.94761900862214E-5	4.89882465723683	3.39126416713068E-5	4.89882465723683	3.58622858607746E-5
					4.89999063464096	2.68157768503566E-5	4.89999063464096	2.95194515526855E-5	4.89999063464096	3.39596319459246E-5	4.89999063464096	3.59206073123199E-5
					4.90115661204509	2.68557015150132E-5	4.90115661204509	2.95627130191496E-5	4.90115661204509	3.40066222205423E-5	4.90115661204509	3.59789287638652E-5
					4.90232258944923	2.68956261796698E-5	4.90232258944923	2.96059744856137E-5	4.90232258944923	3.405361249516E-5	4.90232258944923	3.60372502154105E-5
					4.90348856685336	2.69355508443264E-5	4.90348856685336	2.96492359520779E-5	4.90348856685336	3.41006027697777E-5	4.90348856685336	3.60955716669558E-5
					4.90465454425749	2.6975475508983E-5	4.90465454425749	2.9692497418542E-5	4.90465454425749	3.41475930443954E-5	4.90465454425749	3.61538931185011E-5
					4.90582052166163	2.70154001736396E-5	4.90582052166163	2.97357588850061E-5	4.90582052166163	3.41945833190131E-5	4.90582052166163	3.62122145700464E-5
					4.90698649906576	2.70553248382962E-5	4.90698649906576	2.97790203514702E-5	4.90698649906576	3.42415735936308E-5	4.90698649906576	3.62705360215917E-5
					4.90815247646989	2.70952495029528E-5	4.90815247646989	2.98222818179343E-5	4.90815247646989	3.42885638682485E-5	4.90815247646989	3.63288574731371E-5
					4.90931845387403	2.71351741676095E-5	4.90931845387403	2.98655432843985E-5	4.90931845387403	3.43355541428663E-5	4.90931845387403	3.63871789246824E-5
					4.91048443127816	2.71750988322661E-5	4.91048443127816	2.99088047508626E-5	4.91048443127816	3.4382544417484E-5	4.91048443127816	3.64455003762277E-5
					4.91165040868229	2.72150234969227E-5	4.91165040868229	2.99520662173267E-5	4.91165040868229	3.44295346921017E-5	4.91165040868229	3.6503821827773E-5
					4.91281638608643	2.72549481615794E-5	4.91281638608643	2.99953276837908E-5	4.91281638608643	3.44765249667194E-5	4.91281638608643	3.65621432793183E-5
					4.91398236349056	2.7294872826236E-5	4.91398236349056	3.00385891502549E-5	4.91398236349056	3.45235152413371E-5	4.91398236349056	3.66204647308636E-5
					4.91514834089469	2.73347974908926E-5	4.91514834089469	3.00818506167191E-5	4.91514834089469	3.45705055159548E-5	4.91514834089469	3.66787861824089E-5
					4.91631431829882	2.73747221555492E-5	4.91631431829882	3.01251120831832E-5	4.91631431829882	3.46174957905725E-5	4.91631431829882	3.67371076339542E-5
					4.91748029570296	2.74146468202058E-5	4.91748029570296	3.01683735496473E-5	4.91748029570296	3.46644860651902E-5	4.91748029570296	3.67954290854995E-5
					4.91864627310709	2.74545714848624E-5	4.91864627310709	3.02116350161114E-5	4.91864627310709	3.47114763398079E-5	4.91864627310709	3.68537505370448E-5
					4.91981225051122	2.74944961495191E-5	4.91981225051122	3.02548964825756E-5	4.91981225051122	3.47584666144257E-5	4.91981225051122	3.69120719885902E-5
					4.92097822791536	2.75344208141757E-5	4.92097822791536	3.02981579490397E-5	4.92097822791536	3.48054568890434E-5	4.92097822791536	3.69703934401355E-5
					4.92214420531949	2.75743454788323E-5	4.92214420531949	3.03414194155038E-5	4.92214420531949	3.48524471636611E-5	4.92214420531949	3.70287148916808E-5
					4.92331018272362	2.76142701434889E-5	4.92331018272362	3.03846808819679E-5	4.92331018272362	3.48994374382788E-5	4.92331018272362	3.70870363432261E-5
					4.92447616012776	2.76541948081455E-5	4.92447616012776	3.0427942348432E-5	4.92447616012776	3.49464277128965E-5	4.92447616012776	3.71453577947714E-5
					4.92564213753189	2.76941194728022E-5	4.92564213753189	3.04712038148962E-5	4.92564213753189	3.49934179875142E-5	4.92564213753189	3.72036792463167E-5
					4.92680811493602	2.77340441374588E-5	4.92680811493602	3.05144652813603E-5	4.92680811493602	3.50404082621319E-5	4.92680811493602	3.7262000697862E-5
					4.92797409234016	2.77739688021154E-5	4.92797409234016	3.05577267478244E-5	4.92797409234016	3.50873985367496E-5	4.92797409234016	3.73203221494073E-5
					4.92914006974429	2.7813893466772E-5	4.92914006974429	3.06009882142885E-5	4.92914006974429	3.51343888113673E-5	4.92914006974429	3.73786436009526E-5
					4.93030604714842	2.78538181314286E-5	4.93030604714842	3.06442496807526E-5	4.93030604714842	3.5181379085985E-5	4.93030604714842	3.74369650524979E-5
					4.93147202455256	2.78937427960852E-5	4.93147202455256	3.06875111472168E-5	4.93147202455256	3.52283693606028E-5	4.93147202455256	3.74952865040433E-5
					4.93263800195669	2.79336674607419E-5	4.93263800195669	3.07307726136809E-5	4.93263800195669	3.52753596352205E-5	4.93263800195669	3.75536079555886E-5
					4.93380397936082	2.79735921253985E-5	4.93380397936082	3.0774034080145E-5	4.93380397936082	3.53223499098382E-5	4.93380397936082	3.76119294071339E-5
					4.93496995676496	2.80135167900551E-5	4.93496995676496	3.08172955466091E-5	4.93496995676496	3.53693401844559E-5	4.93496995676496	3.76702508586792E-5
					4.93613593416909	2.80534414547117E-5	4.93613593416909	3.08605570130732E-5	4.93613593416909	3.54163304590736E-5	4.93613593416909	3.77285723102245E-5
					4.93730191157322	2.80933661193683E-5	4.93730191157322	3.09038184795374E-5	4.93730191157322	3.54633207336913E-5	4.93730191157322	3.77868937617698E-5
					4.93846788897735	2.8133290784025E-5	4.93846788897735	3.09470799460015E-5	4.93846788897735	3.5510311008309E-5	4.93846788897735	3.78452152133151E-5
					4.93963386638149	2.81732154486816E-5	4.93963386638149	3.09903414124656E-5	4.93963386638149	3.55573012829267E-5	4.93963386638149	3.79035366648604E-5
					4.94079984378562	2.82131401133382E-5	4.94079984378562	3.10336028789297E-5	4.94079984378562	3.56042915575444E-5	4.94079984378562	3.79618581164057E-5
					4.94196582118975	2.82530647779948E-5	4.94196582118975	3.10768643453939E-5	4.94196582118975	3.56512818321622E-5	4.94196582118975	3.8020179567951E-5
					4.94313179859389	2.82929894426514E-5	4.94313179859389	3.1120125811858E-5	4.94313179859389	3.56982721067799E-5	4.94313179859389	3.80785010194963E-5
					4.94429777599802	2.8332914107308E-5	4.94429777599802	3.11633872783221E-5	4.94429777599802	3.57452623813976E-5	4.94429777599802	3.81368224710417E-5
					4.94546375340215	2.83728387719647E-5	4.94546375340215	3.12066487447862E-5	4.94546375340215	3.57922526560153E-5	4.94546375340215	3.81951439225869E-5
					4.94662973080629	2.84127634366213E-5	4.94662973080629	3.12499102112504E-5	4.94662973080629	3.5839242930633E-5	4.94662973080629	3.82534653741323E-5
					4.94779570821042	2.84526881012779E-5	4.94779570821042	3.12931716777145E-5	4.94779570821042	3.58862332052507E-5	4.94779570821042	3.83117868256775E-5
					4.94896168561455	2.84926127659345E-5	4.94896168561455	3.13364331441786E-5	4.94896168561455	3.59332234798684E-5	4.94896168561455	3.83701082772229E-5
					4.95012766301869	2.85325374305911E-5	4.95012766301869	3.13796946106427E-5	4.95012766301869	3.59802137544862E-5	4.95012766301869	3.84284297287682E-5
					4.95129364042282	2.85724620952477E-5	4.95129364042282	3.14229560771068E-5	4.95129364042282	3.60272040291039E-5	4.95129364042282	3.84867511803135E-5
					4.95245961782695	2.86123867599044E-5	4.95245961782695	3.14662175435709E-5	4.95245961782695	3.60741943037216E-5	4.95245961782695	3.85450726318588E-5
					4.95362559523109	2.8652311424561E-5	4.95362559523109	3.15094790100351E-5	4.95362559523109	3.61211845783393E-5	4.95362559523109	3.86033940834042E-5
					4.95479157263522	2.86922360892176E-5	4.95479157263522	3.15527404764992E-5	4.95479157263522	3.6168174852957E-5	4.95479157263522	3.86617155349494E-5
					4.95595755003935	2.87321607538743E-5	4.95595755003935	3.15960019429633E-5	4.95595755003935	3.62151651275747E-5	4.95595755003935	3.87200369864948E-5
					4.95712352744348	2.87720854185309E-5	4.95712352744348	3.16392634094274E-5	4.95712352744348	3.62621554021925E-5	4.95712352744348	3.877835843804E-5
					4.95828950484762	2.88120100831875E-5	4.95828950484762	3.16825248758916E-5	4.95828950484762	3.63091456768102E-5	4.95828950484762	3.88366798895854E-5
					4.95945548225175	2.88519347478441E-5	4.95945548225175	3.17257863423557E-5	4.95945548225175	3.63561359514279E-5	4.95945548225175	3.88950013411307E-5
					4.96062145965588	2.88918594125007E-5	4.96062145965588	3.17690478088198E-5	4.96062145965588	3.64031262260456E-5	4.96062145965588	3.8953322792676E-5
					4.96178743706002	2.89317840771573E-5	4.96178743706002	3.18123092752839E-5	4.96178743706002	3.64501165006633E-5	4.96178743706002	3.90116442442213E-5
					4.96295341446415	2.89717087418139E-5	4.96295341446415	3.1855570741748E-5	4.96295341446415	3.6497106775281E-5	4.96295341446415	3.90699656957666E-5
					4.96411939186828	2.90116334064706E-5	4.96411939186828	3.18988322082122E-5	4.96411939186828	3.65440970498987E-5	4.96411939186828	3.91282871473119E-5
					4.96528536927242	2.90515580711272E-5	4.96528536927242	3.19420936746763E-5	4.96528536927242	3.65910873245164E-5	4.96528536927242	3.91866085988572E-5
					4.96645134667655	2.90914827357838E-5	4.96645134667655	3.19853551411404E-5	4.96645134667655	3.66380775991341E-5	4.96645134667655	3.92449300504025E-5
					4.96761732408068	2.91314074004404E-5	4.96761732408068	3.20286166076045E-5	4.96761732408068	3.66850678737518E-5	4.96761732408068	3.93032515019478E-5
					4.96878330148482	2.91713320650971E-5	4.96878330148482	3.20718780740686E-5	4.96878330148482	3.67320581483696E-5	4.96878330148482	3.93615729534932E-5
					4.96994927888895	2.92112567297537E-5	4.96994927888895	3.21151395405328E-5	4.96994927888895	3.67790484229873E-5	4.96994927888895	3.94198944050384E-5
					4.97111525629308	2.92511813944103E-5	4.97111525629308	3.21584010069969E-5	4.97111525629308	3.6826038697605E-5	4.97111525629308	3.94782158565838E-5
					4.97228123369722	2.92911060590669E-5	4.97228123369722	3.2201662473461E-5	4.97228123369722	3.68730289722227E-5	4.97228123369722	3.9536537308129E-5
					4.97344721110135	2.93310307237235E-5	4.97344721110135	3.22449239399251E-5	4.97344721110135	3.69200192468404E-5	4.97344721110135	3.95948587596744E-5
					4.97461318850548	2.93709553883801E-5	4.97461318850548	3.22881854063892E-5	4.97461318850548	3.69670095214581E-5	4.97461318850548	3.96531802112197E-5
					4.97577916590962	2.94108800530368E-5	4.97577916590962	3.23314468728534E-5	4.97577916590962	3.70139997960758E-5	4.97577916590962	3.9711501662765E-5
					4.97694514331375	2.94508047176934E-5	4.97694514331375	3.23747083393175E-5	4.97694514331375	3.70609900706936E-5	4.97694514331375	3.97698231143103E-5
					4.97811112071788	2.949072938235E-5	4.97811112071788	3.24179698057816E-5	4.97811112071788	3.71079803453113E-5	4.97811112071788	3.98281445658557E-5
					4.97927709812201	2.95306540470066E-5	4.97927709812201	3.24612312722457E-5	4.97927709812201	3.7154970619929E-5	4.97927709812201	3.98864660174009E-5
					4.98044307552615	2.95705787116632E-5	4.98044307552615	3.25044927387098E-5	4.98044307552615	3.72019608945467E-5	4.98044307552615	3.99447874689462E-5
					4.98160905293028	2.96105033763198E-5	4.98160905293028	3.2547754205174E-5	4.98160905293028	3.72489511691644E-5	4.98160905293028	4.00031089204915E-5
					4.98277503033441	2.96504280409765E-5	4.98277503033441	3.25910156716381E-5	4.98277503033441	3.72959414437821E-5	4.98277503033441	4.00614303720368E-5
					4.98394100773855	2.96903527056331E-5	4.98394100773855	3.26342771381022E-5	4.98394100773855	3.73429317183998E-5	4.98394100773855	4.01197518235822E-5
					4.98510698514268	2.97302773702897E-5	4.98510698514268	3.26775386045664E-5	4.98510698514268	3.73899219930176E-5	4.98510698514268	4.01780732751275E-5
					4.98627296254681	2.97702020349463E-5	4.98627296254681	3.27208000710305E-5	4.98627296254681	3.74369122676353E-5	4.98627296254681	4.02363947266728E-5
					4.98743893995095	2.98101266996029E-5	4.98743893995095	3.27640615374946E-5	4.98743893995095	3.7483902542253E-5	4.98743893995095	4.02947161782181E-5
					4.98860491735508	2.98500513642596E-5	4.98860491735508	3.28073230039587E-5	4.98860491735508	3.75308928168707E-5	4.98860491735508	4.03530376297634E-5
					4.98977089475921	2.98899760289162E-5	4.98977089475921	3.28505844704228E-5	4.98977089475921	3.75778830914884E-5	4.98977089475921	4.04113590813087E-5
					4.99093687216335	2.99299006935728E-5	4.99093687216335	3.2893845936887E-5	4.99093687216335	3.76248733661061E-5	4.99093687216335	4.0469680532854E-5
					4.99210284956748	2.99698253582294E-5	4.99210284956748	3.29371074033511E-5	4.99210284956748	3.76718636407238E-5	4.99210284956748	4.05280019843993E-5
					4.99326882697161	3.0009750022886E-5	4.99326882697161	3.29803688698152E-5	4.99326882697161	3.77188539153415E-5	4.99326882697161	4.05863234359446E-5
					4.99443480437574	3.00496746875426E-5	4.99443480437574	3.30236303362793E-5	4.99443480437574	3.77658441899592E-5	4.99443480437574	4.06446448874899E-5
					4.99560078177988	3.00895993521993E-5	4.99560078177988	3.30668918027434E-5	4.99560078177988	3.78128344645769E-5	4.99560078177988	4.07029663390353E-5
					4.99676675918401	3.01295240168559E-5	4.99676675918401	3.31101532692075E-5	4.99676675918401	3.78598247391946E-5	4.99676675918401	4.07612877905805E-5
					4.99793273658814	3.01694486815125E-5	4.99793273658814	3.31534147356717E-5	4.99793273658814	3.79068150138124E-5	4.99793273658814	4.08196092421259E-5
					4.99909871399228	3.02093733461691E-5	4.99909871399228	3.31966762021358E-5	4.99909871399228	3.79538052884301E-5	4.99909871399228	4.08779306936712E-5
					5.00026469139641	3.02492980108257E-5	5.00026469139641	3.32399376685999E-5	5.00026469139641	3.80007955630478E-5	5.00026469139641	4.09362521452165E-5
					5.00143066880054	3.02892226754824E-5	5.00143066880054	3.3283199135064E-5	5.00143066880054	3.80477858376655E-5	5.00143066880054	4.09945735967618E-5
					5.00259664620468	3.0329147340139E-5	5.00259664620468	3.33264606015282E-5	5.00259664620468	3.80947761122832E-5	5.00259664620468	4.10528950483071E-5
					5.00376262360881	3.03690720047956E-5	5.00376262360881	3.33697220679923E-5	5.00376262360881	3.81417663869009E-5	5.00376262360881	4.11112164998524E-5
					5.00492860101294	3.04089966694522E-5	5.00492860101294	3.34129835344564E-5	5.00492860101294	3.81887566615186E-5	5.00492860101294	4.11695379513977E-5
					5.00609457841708	3.04489213341088E-5	5.00609457841708	3.34562450009205E-5	5.00609457841708	3.82357469361363E-5	5.00609457841708	4.1227859402943E-5
					5.00726055582121	3.04888459987655E-5	5.00726055582121	3.34995064673847E-5	5.00726055582121	3.82827372107541E-5	5.00726055582121	4.12861808544884E-5
					5.00842653322534	3.05287706634221E-5	5.00842653322534	3.35427679338488E-5	5.00842653322534	3.83297274853718E-5	5.00842653322534	4.13445023060337E-5
					5.00959251062948	3.05686953280787E-5	5.00959251062948	3.35860294003129E-5	5.00959251062948	3.83767177599895E-5	5.00959251062948	4.1402823757579E-5
					5.01075848803361	3.06086199927353E-5	5.01075848803361	3.3629290866777E-5	5.01075848803361	3.84237080346072E-5	5.01075848803361	4.14611452091243E-5
					5.01192446543774	3.0648544657392E-5	5.01192446543774	3.36725523332411E-5	5.01192446543774	3.84706983092249E-5	5.01192446543774	4.15194666606696E-5
					5.01309044284188	3.06884693220486E-5	5.01309044284188	3.37158137997052E-5	5.01309044284188	3.85176885838426E-5	5.01309044284188	4.15777881122149E-5
					5.01425642024601	3.07283939867052E-5	5.01425642024601	3.37590752661694E-5	5.01425642024601	3.85646788584603E-5	5.01425642024601	4.16361095637602E-5
					5.01542239765014	3.07683186513618E-5	5.01542239765014	3.38023367326335E-5	5.01542239765014	3.8611669133078E-5	5.01542239765014	4.16944310153055E-5
					5.01658837505427	3.08082433160184E-5	5.01658837505427	3.38455981990976E-5	5.01658837505427	3.86586594076957E-5	5.01658837505427	4.17527524668508E-5
					5.01775435245841	3.0848167980675E-5	5.01775435245841	3.38888596655617E-5	5.01775435245841	3.87056496823135E-5	5.01775435245841	4.18110739183961E-5
					5.01892032986254	3.08880926453316E-5	5.01892032986254	3.39321211320258E-5	5.01892032986254	3.87526399569312E-5	5.01892032986254	4.18693953699414E-5
					5.02008630726667	3.09280173099883E-5	5.02008630726667	3.397538259849E-5	5.02008630726667	3.87996302315489E-5	5.02008630726667	4.19277168214868E-5
					5.02125228467081	3.09679419746449E-5	5.02125228467081	3.40186440649541E-5	5.02125228467081	3.88466205061666E-5	5.02125228467081	4.19860382730321E-5
					5.02241826207494	3.10078666393015E-5	5.02241826207494	3.40619055314182E-5	5.02241826207494	3.88936107807843E-5	5.02241826207494	4.20443597245774E-5
					5.02358423947907	3.10477913039581E-5	5.02358423947907	3.41051669978823E-5	5.02358423947907	3.8940601055402E-5	5.02358423947907	4.21026811761227E-5
					5.02475021688321	3.10877159686147E-5	5.02475021688321	3.41484284643465E-5	5.02475021688321	3.89875913300197E-5	5.02475021688321	4.2161002627668E-5
					5.02591619428734	3.11276406332714E-5	5.02591619428734	3.41916899308106E-5	5.02591619428734	3.90345816046375E-5	5.02591619428734	4.22193240792133E-5
					5.02708217169147	3.1167565297928E-5	5.02708217169147	3.42349513972747E-5	5.02708217169147	3.90815718792552E-5	5.02708217169147	4.22776455307586E-5
					5.02824814909561	3.12074899625846E-5	5.02824814909561	3.42782128637388E-5	5.02824814909561	3.91285621538729E-5	5.02824814909561	4.23359669823039E-5
					5.02941412649974	3.12474146272412E-5	5.02941412649974	3.4321474330203E-5	5.02941412649974	3.91755524284906E-5	5.02941412649974	4.23942884338492E-5
					5.03058010390387	3.12873392918978E-5	5.03058010390387	3.43647357966671E-5	5.03058010390387	3.92225427031083E-5	5.03058010390387	4.24526098853946E-5
					5.03174608130801	3.13272639565545E-5	5.03174608130801	3.44079972631312E-5	5.03174608130801	3.9269532977726E-5	5.03174608130801	4.25109313369399E-5
					5.03291205871214	3.13671886212111E-5	5.03291205871214	3.44512587295953E-5	5.03291205871214	3.93165232523437E-5	5.03291205871214	4.25692527884851E-5
					5.03407803611627	3.14071132858677E-5	5.03407803611627	3.44945201960594E-5	5.03407803611627	3.93635135269615E-5	5.03407803611627	4.26275742400305E-5
					5.0352440135204	3.14470379505243E-5	5.0352440135204	3.45377816625235E-5	5.0352440135204	3.94105038015792E-5	5.0352440135204	4.26858956915757E-5
					5.03640999092454	3.14869626151809E-5	5.03640999092454	3.45810431289877E-5	5.03640999092454	3.94574940761969E-5	5.03640999092454	4.27442171431211E-5
					5.03757596832867	3.15268872798375E-5	5.03757596832867	3.46243045954518E-5	5.03757596832867	3.95044843508146E-5	5.03757596832867	4.28025385946664E-5
					5.0387419457328	3.15668119444942E-5	5.0387419457328	3.46675660619159E-5	5.0387419457328	3.95514746254323E-5	5.0387419457328	4.28608600462117E-5
					5.03990792313694	3.16067366091508E-5	5.03990792313694	3.471082752838E-5	5.03990792313694	3.959846490005E-5	5.03990792313694	4.2919181497757E-5
					5.04107390054107	3.16466612738074E-5	5.04107390054107	3.47540889948441E-5	5.04107390054107	3.96454551746677E-5	5.04107390054107	4.29775029493023E-5
					5.0422398779452	3.1686585938464E-5	5.0422398779452	3.47973504613083E-5	5.0422398779452	3.96924454492854E-5	5.0422398779452	4.30358244008476E-5
					5.04340585534934	3.17265106031206E-5	5.04340585534934	3.48406119277724E-5	5.04340585534934	3.97394357239031E-5	5.04340585534934	4.3094145852393E-5
					5.04457183275347	3.17664352677773E-5	5.04457183275347	3.48838733942365E-5	5.04457183275347	3.97864259985209E-5	5.04457183275347	4.31524673039382E-5
					5.0457378101576	3.18063599324339E-5	5.0457378101576	3.49271348607007E-5	5.0457378101576	3.98334162731386E-5	5.0457378101576	4.32107887554836E-5
					5.04690378756174	3.18462845970905E-5	5.04690378756174	3.49703963271648E-5	5.04690378756174	3.98804065477563E-5	5.04690378756174	4.32691102070289E-5
					5.04806976496587	3.18862092617471E-5	5.04806976496587	3.50136577936289E-5	5.04806976496587	3.9927396822374E-5	5.04806976496587	4.33274316585742E-5
					5.04923574237	3.19261339264037E-5	5.04923574237	3.5056919260093E-5	5.04923574237	3.99743870969917E-5	5.04923574237	4.33857531101195E-5
					5.05040171977414	3.19660585910603E-5	5.05040171977414	3.51001807265571E-5	5.05040171977414	4.00213773716094E-5	5.05040171977414	4.34440745616648E-5
					5.05156769717827	3.2005983255717E-5	5.05156769717827	3.51434421930213E-5	5.05156769717827	4.00683676462271E-5	5.05156769717827	4.35023960132101E-5
					5.0527336745824	3.20459079203736E-5	5.0527336745824	3.51867036594854E-5	5.0527336745824	4.01153579208449E-5	5.0527336745824	4.35607174647554E-5
					5.05389965198654	3.20858325850302E-5	5.05389965198654	3.52299651259495E-5	5.05389965198654	4.01623481954626E-5	5.05389965198654	4.36190389163007E-5
					5.05506562939067	3.21257572496868E-5	5.05506562939067	3.52732265924136E-5	5.05506562939067	4.02093384700803E-5	5.05506562939067	4.3677360367846E-5
					5.0562316067948	3.21656819143434E-5	5.0562316067948	3.53164880588777E-5	5.0562316067948	4.0256328744698E-5	5.0562316067948	4.37356818193914E-5
					5.05739758419893	3.22056065790001E-5	5.05739758419893	3.53597495253419E-5	5.05739758419893	4.03033190193157E-5	5.05739758419893	4.37940032709366E-5
					5.05856356160307	3.22455312436567E-5	5.05856356160307	3.5403010991806E-5	5.05856356160307	4.03503092939334E-5	5.05856356160307	4.3852324722482E-5
					5.0597295390072	3.22854559083133E-5	5.0597295390072	3.54462724582701E-5	5.0597295390072	4.03972995685511E-5	5.0597295390072	4.39106461740272E-5
					5.06089551641133	3.23253805729699E-5	5.06089551641133	3.54895339247342E-5	5.06089551641133	4.04442898431688E-5	5.06089551641133	4.39689676255726E-5
					5.06206149381547	3.23653052376265E-5	5.06206149381547	3.55327953911983E-5	5.06206149381547	4.04912801177865E-5	5.06206149381547	4.40272890771179E-5
					5.0632274712196	3.24052299022831E-5	5.0632274712196	3.55760568576624E-5	5.0632274712196	4.05382703924042E-5	5.0632274712196	4.40856105286632E-5
					5.06439344862373	3.24451545669398E-5	5.06439344862373	3.56193183241266E-5	5.06439344862373	4.0585260667022E-5	5.06439344862373	4.41439319802085E-5
					5.06555942602787	3.24850792315964E-5	5.06555942602787	3.56625797905907E-5	5.06555942602787	4.06322509416397E-5	5.06555942602787	4.42022534317538E-5
					5.066725403432	3.2525003896253E-5	5.066725403432	3.57058412570548E-5	5.066725403432	4.06792412162574E-5	5.066725403432	4.42605748832991E-5
					5.06789138083613	3.25649285609096E-5	5.06789138083613	3.57491027235189E-5	5.06789138083613	4.07262314908751E-5	5.06789138083613	4.43188963348445E-5
					5.06905735824027	3.26048532255663E-5	5.06905735824027	3.57923641899831E-5	5.06905735824027	4.07732217654928E-5	5.06905735824027	4.43772177863897E-5
					5.0702233356444	3.26447778902229E-5	5.0702233356444	3.58356256564472E-5	5.0702233356444	4.08202120401105E-5	5.0702233356444	4.44355392379351E-5
					5.07138931304853	3.26847025548795E-5	5.07138931304853	3.58788871229113E-5	5.07138931304853	4.08672023147282E-5	5.07138931304853	4.44938606894803E-5
					5.07255529045267	3.27246272195361E-5	5.07255529045267	3.59221485893754E-5	5.07255529045267	4.09141925893459E-5	5.07255529045267	4.45521821410256E-5
					5.0737212678568	3.27645518841927E-5	5.0737212678568	3.59654100558396E-5	5.0737212678568	4.09611828639637E-5	5.0737212678568	4.4610503592571E-5
					5.07488724526093	3.28044765488494E-5	5.07488724526093	3.60086715223037E-5	5.07488724526093	4.10081731385814E-5	5.07488724526093	4.46688250441163E-5
					5.07605322266507	3.2844401213506E-5	5.07605322266507	3.60519329887678E-5	5.07605322266507	4.10551634131991E-5	5.07605322266507	4.47271464956616E-5
					5.0772192000692	3.28843258781626E-5	5.0772192000692	3.60951944552319E-5	5.0772192000692	4.11021536878168E-5	5.0772192000692	4.47854679472069E-5
					5.07838517747333	3.29242505428192E-5	5.07838517747333	3.6138455921696E-5	5.07838517747333	4.11491439624345E-5	5.07838517747333	4.48437893987522E-5
					5.07955115487746	3.29641752074758E-5	5.07955115487746	3.61817173881601E-5	5.07955115487746	4.11961342370522E-5	5.07955115487746	4.49021108502975E-5
					5.0807171322816	3.30040998721324E-5	5.0807171322816	3.62249788546243E-5	5.0807171322816	4.12431245116699E-5	5.0807171322816	4.49604323018428E-5
					5.08188310968573	3.30440245367891E-5	5.08188310968573	3.62682403210884E-5	5.08188310968573	4.12901147862876E-5	5.08188310968573	4.50187537533881E-5
					5.08304908708986	3.30839492014457E-5	5.08304908708986	3.63115017875525E-5	5.08304908708986	4.13371050609053E-5	5.08304908708986	4.50770752049335E-5
					5.084215064494	3.31238738661023E-5	5.084215064494	3.63547632540166E-5	5.084215064494	4.13840953355231E-5	5.084215064494	4.51353966564787E-5
					5.08538104189813	3.31637985307589E-5	5.08538104189813	3.63980247204807E-5	5.08538104189813	4.14310856101408E-5	5.08538104189813	4.51937181080241E-5
					5.08654701930226	3.32037231954155E-5	5.08654701930226	3.64412861869449E-5	5.08654701930226	4.14780758847585E-5	5.08654701930226	4.52520395595694E-5
